Date,Temperature,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather,Weather Description,Weather Icon,Rain,Snow
2022-11-11 08:00:00-08:00,36.84,1022,84,4.0,298,100,Clouds,overcast clouds,04d,0.0,0.0
2022-11-11 09:00:00-08:00,37.38,1022,84,1.99,196,100,Rain,light rain,10d,0.27,0.0
2022-11-11 10:00:00-08:00,38.68,1021,83,3.0,234,100,Clouds,overcast clouds,04d,0.0,0.0
2022-11-11 11:00:00-08:00,40.33,1019,82,5.01,308,100,Clouds,overcast clouds,04d,0.0,0.0
2022-11-11 12:00:00-08:00,40.6,1020,82,5.99,300,100,Clouds,overcast clouds,04d,0.0,0.0
2022-11-11 13:00:00-08:00,41.92,1020,79,4.0,320,99,Clouds,overcast clouds,04d,0.0,0.0
2022-11-11 14:00:00-08:00,43.74,1019,74,15.01,320,94,Clouds,overcast clouds,04d,0.0,0.0
2022-11-11 15:00:00-08:00,43.48,1019,74,11.01,290,93,Clouds,overcast clouds,04d,0.0,0.0
2022-11-11 16:00:00-08:00,41.95,1019,79,8.01,290,94,Clouds,overcast clouds,04d,0.0,0.0
2022-11-11 17:00:00-08:00,40.48,1019,84,8.99,290,77,Clouds,broken clouds,04n,0.0,0.0
2022-11-11 18:00:00-08:00,39.31,1020,88,8.99,310,63,Clouds,broken clouds,04n,0.0,0.0
2022-11-11 19:00:00-08:00,39.0,1020,89,8.99,300,64,Clouds,broken clouds,04n,0.0,0.0
2022-11-11 20:00:00-08:00,38.23,1020,90,5.01,340,65,Clouds,broken clouds,04n,0.0,0.0
2022-11-11 21:00:00-08:00,37.24,1020,91,4.61,10,40,Clouds,scattered clouds,03n,0.0,0.0
2022-11-11 22:00:00-08:00,36.0,1020,91,3.44,100,20,Clouds,few clouds,02n,0.0,0.0
2022-11-11 23:00:00-08:00,36.43,1021,92,3.44,8,7,Clear,clear sky,01n,0.0,0.0
2022-11-12 00:00:00-08:00,36.52,1021,93,3.0,80,7,Clear,clear sky,01n,0.0,0.0
2022-11-12 01:00:00-08:00,35.49,1021,93,4.61,100,75,Clouds,broken clouds,04n,0.0,0.0
2022-11-12 02:00:00-08:00,34.57,1021,93,1.01,137,9,Clear,clear sky,01n,0.0,0.0
2022-11-12 03:00:00-08:00,34.27,1022,93,2.62,93,10,Clear,clear sky,01n,0.0,0.0
2022-11-12 04:00:00-08:00,33.03,1022,94,3.44,90,20,Fog,fog,50n,0.0,0.0
2022-11-12 05:00:00-08:00,32.61,1022,94,3.44,80,20,Clouds,few clouds,02n,0.0,0.0
2022-11-12 06:00:00-08:00,32.49,1022,94,1.32,48,14,Clouds,few clouds,02n,0.0,0.0
2022-11-12 07:00:00-08:00,32.25,1023,94,1.48,63,11,Clouds,few clouds,02n,0.0,0.0
2022-11-12 08:00:00-08:00,32.9,1023,93,1.43,72,12,Clouds,few clouds,02d,0.0,0.0
2022-11-12 09:00:00-08:00,37.04,1023,92,1.99,103,15,Clouds,few clouds,02d,0.0,0.0
2022-11-12 10:00:00-08:00,39.99,1024,91,3.0,110,19,Clouds,few clouds,02d,0.0,0.0
2022-11-12 11:00:00-08:00,42.19,1024,84,5.01,130,46,Clouds,scattered clouds,03d,0.0,0.0
2022-11-12 12:00:00-08:00,44.87,1023,77,4.0,307,48,Clouds,scattered clouds,03d,0.0,0.0
2022-11-12 13:00:00-08:00,45.09,1023,75,4.0,307,60,Clouds,broken clouds,04d,0.0,0.0
2022-11-12 14:00:00-08:00,46.18,1023,74,5.99,240,69,Clouds,broken clouds,04d,0.0,0.0
2022-11-12 15:00:00-08:00,45.05,1023,77,5.01,266,74,Clouds,broken clouds,04d,0.0,0.0
2022-11-12 16:00:00-08:00,43.18,1023,82,5.99,280,73,Clouds,broken clouds,04d,0.0,0.0
2022-11-12 17:00:00-08:00,40.96,1024,87,8.01,290,55,Clouds,broken clouds,04n,0.0,0.0
2022-11-12 18:00:00-08:00,39.79,1024,90,3.0,260,62,Clouds,broken clouds,04n,0.0,0.0
2022-11-12 19:00:00-08:00,39.61,1024,92,5.01,290,74,Clouds,broken clouds,04n,0.0,0.0
2022-11-12 20:00:00-08:00,39.92,1024,92,5.99,290,75,Clouds,broken clouds,04n,0.0,0.0
2022-11-12 21:00:00-08:00,39.49,1025,93,4.0,290,73,Clouds,broken clouds,04n,0.0,0.0
2022-11-12 22:00:00-08:00,39.43,1025,93,1.01,291,77,Clouds,broken clouds,04n,0.0,0.0
2022-11-12 23:00:00-08:00,39.25,1026,93,3.0,260,99,Clouds,overcast clouds,04n,0.0,0.0
2022-11-13 00:00:00-08:00,39.29,1026,93,1.99,321,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-13 01:00:00-08:00,39.11,1026,93,4.0,80,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-13 02:00:00-08:00,38.71,1027,93,4.0,90,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-13 03:00:00-08:00,38.28,1027,93,4.0,110,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-13 04:00:00-08:00,37.42,1027,94,3.44,0,40,Clouds,scattered clouds,03n,0.0,0.0
2022-11-13 05:00:00-08:00,35.92,1028,93,1.01,263,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-13 06:00:00-08:00,35.74,1028,94,2.3,64,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-13 07:00:00-08:00,34.86,1028,93,1.01,185,91,Clouds,overcast clouds,04n,0.0,0.0
2022-11-13 08:00:00-08:00,34.72,1029,94,3.44,80,40,Clouds,scattered clouds,03d,0.0,0.0
2022-11-13 09:00:00-08:00,37.26,1029,94,3.44,90,75,Clouds,broken clouds,04d,0.0,0.0
2022-11-13 10:00:00-08:00,41.22,1029,91,1.36,187,52,Clouds,broken clouds,04d,0.0,0.0
2022-11-13 11:00:00-08:00,45.01,1029,81,3.0,310,13,Clouds,few clouds,02d,0.0,0.0
2022-11-13 12:00:00-08:00,46.44,1029,78,5.01,216,20,Clouds,few clouds,02d,0.0,0.0
2022-11-13 13:00:00-08:00,47.7,1029,75,11.01,300,27,Clouds,scattered clouds,03d,0.0,0.0
2022-11-13 14:00:00-08:00,47.48,1029,75,15.01,290,29,Clouds,scattered clouds,03d,0.0,0.0
2022-11-13 15:00:00-08:00,46.94,1029,78,15.01,290,29,Clouds,scattered clouds,03d,0.0,0.0
2022-11-13 16:00:00-08:00,44.67,1029,83,11.99,300,13,Clouds,few clouds,02d,0.0,0.0
2022-11-13 17:00:00-08:00,41.29,1029,89,10.0,290,0,Clear,clear sky,01n,0.0,0.0
2022-11-13 18:00:00-08:00,39.74,1029,92,10.0,290,3,Clear,clear sky,01n,0.0,0.0
2022-11-13 19:00:00-08:00,38.73,1029,93,11.99,290,6,Clear,clear sky,01n,0.0,0.0
2022-11-13 20:00:00-08:00,37.87,1029,93,8.99,290,7,Clear,clear sky,01n,0.0,0.0
2022-11-13 21:00:00-08:00,37.42,1029,93,10.0,310,10,Clear,clear sky,01n,0.0,0.0
2022-11-13 22:00:00-08:00,36.91,1029,94,8.99,310,17,Clouds,few clouds,02n,0.0,0.0
2022-11-13 23:00:00-08:00,36.63,1029,95,10.0,300,1,Clear,clear sky,01n,0.0,0.0
2022-11-14 00:00:00-08:00,36.66,1029,95,11.99,300,1,Clear,clear sky,01n,0.0,0.0
2022-11-14 01:00:00-08:00,35.69,1029,95,10.0,300,0,Clear,clear sky,01n,0.0,0.0
2022-11-14 02:00:00-08:00,35.11,1030,94,6.91,340,0,Clear,clear sky,01n,0.0,0.0
2022-11-14 03:00:00-08:00,34.66,1029,94,2.44,74,7,Clear,clear sky,01n,0.0,0.0
2022-11-14 04:00:00-08:00,34.41,1029,94,1.01,23,7,Clear,clear sky,01n,0.0,0.0
2022-11-14 05:00:00-08:00,34.57,1028,93,2.17,83,26,Clouds,scattered clouds,03n,0.0,0.0
2022-11-14 06:00:00-08:00,34.52,1028,93,2.1,80,58,Clouds,broken clouds,04n,0.0,0.0
2022-11-14 07:00:00-08:00,33.6,1030,94,3.44,100,20,Fog,fog,50n,0.0,0.0
2022-11-14 08:00:00-08:00,34.61,1030,94,1.77,67,30,Clouds,scattered clouds,03d,0.0,0.0
2022-11-14 09:00:00-08:00,38.43,1030,94,1.01,111,24,Clouds,few clouds,02d,0.0,0.0
2022-11-14 10:00:00-08:00,41.63,1030,92,1.01,159,20,Clouds,few clouds,02d,0.0,0.0
2022-11-14 11:00:00-08:00,43.97,1030,89,1.01,179,5,Clear,clear sky,01d,0.0,0.0
2022-11-14 12:00:00-08:00,46.98,1029,80,8.01,300,3,Clear,clear sky,01d,0.0,0.0
2022-11-14 13:00:00-08:00,48.34,1029,75,5.99,290,2,Clear,clear sky,01d,0.0,0.0
2022-11-14 14:00:00-08:00,48.7,1029,76,8.01,280,1,Clear,clear sky,01d,0.0,0.0
2022-11-14 15:00:00-08:00,48.13,1029,77,8.99,300,1,Clear,clear sky,01d,0.0,0.0
2022-11-14 16:00:00-08:00,45.73,1029,83,10.0,290,1,Clear,clear sky,01d,0.0,0.0
2022-11-14 17:00:00-08:00,41.83,1029,90,8.01,300,3,Clear,clear sky,01n,0.0,0.0
2022-11-14 18:00:00-08:00,40.62,1030,90,1.01,13,4,Clear,clear sky,01n,0.0,0.0
2022-11-14 19:00:00-08:00,39.67,1030,92,1.99,5,4,Clear,clear sky,01n,0.0,0.0
2022-11-14 20:00:00-08:00,39.22,1030,94,8.99,290,4,Clear,clear sky,01n,0.0,0.0
2022-11-14 21:00:00-08:00,37.53,1030,94,6.91,320,0,Clear,clear sky,01n,0.0,0.0
2022-11-14 22:00:00-08:00,37.53,1031,94,5.75,310,0,Clear,clear sky,01n,0.0,0.0
2022-11-14 23:00:00-08:00,36.97,1032,94,2.3,10,0,Fog,fog,50n,0.0,0.0
2022-11-15 00:00:00-08:00,37.04,1032,94,3.44,110,0,Fog,fog,50n,0.0,0.0
2022-11-15 01:00:00-08:00,37.44,1031,93,1.97,352,0,Clear,clear sky,01n,0.0,0.0
2022-11-15 02:00:00-08:00,37.09,1031,93,1.36,32,0,Clear,clear sky,01n,0.0,0.0
2022-11-15 03:00:00-08:00,36.95,1031,93,1.14,31,1,Clear,clear sky,01n,0.0,0.0
2022-11-15 04:00:00-08:00,36.46,1031,93,1.1,49,2,Clear,clear sky,01n,0.0,0.0
2022-11-15 05:00:00-08:00,36.0,1031,92,1.05,39,8,Clear,clear sky,01n,0.0,0.0
2022-11-15 06:00:00-08:00,33.62,1034,94,2.3,80,40,Fog,fog,50n,0.0,0.0
2022-11-15 07:00:00-08:00,33.75,1034,94,4.61,100,0,Fog,fog,50n,0.0,0.0
2022-11-15 08:00:00-08:00,32.34,1034,98,6.91,100,40,Mist,mist,50d,0.0,0.0
2022-11-15 09:00:00-08:00,31.96,1035,100,4.61,100,75,Fog,fog,50d,0.0,0.0
2022-11-15 10:00:00-08:00,41.18,1034,94,2.3,130,100,Mist,mist,50d,0.0,0.0
2022-11-15 11:00:00-08:00,45.32,1034,82,4.61,310,75,Mist,mist,50d,0.0,0.0
2022-11-15 12:00:00-08:00,46.04,1034,80,3.0,270,14,Clouds,few clouds,02d,0.0,0.0
2022-11-15 13:00:00-08:00,47.19,1033,81,5.01,311,42,Clouds,scattered clouds,03d,0.0,0.0
2022-11-15 14:00:00-08:00,48.11,1033,78,4.0,269,56,Clouds,broken clouds,04d,0.0,0.0
2022-11-15 15:00:00-08:00,47.14,1033,81,5.99,300,53,Clouds,broken clouds,04d,0.0,0.0
2022-11-15 16:00:00-08:00,44.73,1034,87,8.01,290,47,Clouds,scattered clouds,03d,0.0,0.0
2022-11-15 17:00:00-08:00,41.94,1034,90,5.01,290,14,Clouds,few clouds,02n,0.0,0.0
2022-11-15 18:00:00-08:00,40.19,1034,91,2.53,337,56,Clouds,broken clouds,04n,0.0,0.0
2022-11-15 19:00:00-08:00,38.97,1034,91,2.42,342,71,Clouds,broken clouds,04n,0.0,0.0
2022-11-15 20:00:00-08:00,39.2,1034,93,1.83,350,78,Clouds,broken clouds,04n,0.0,0.0
2022-11-15 21:00:00-08:00,37.69,1036,96,3.44,290,75,Clouds,broken clouds,04n,0.0,0.0
2022-11-15 22:00:00-08:00,37.47,1036,95,6.91,300,75,Clouds,broken clouds,04n,0.0,0.0
2022-11-15 23:00:00-08:00,38.95,1035,94,1.99,316,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-16 00:00:00-08:00,37.51,1036,96,1.01,247,80,Clouds,broken clouds,04n,0.0,0.0
2022-11-16 01:00:00-08:00,37.51,1036,96,2.3,350,100,Fog,fog,50n,0.0,0.0
2022-11-16 02:00:00-08:00,37.47,1035,96,1.01,318,75,Clouds,broken clouds,04n,0.0,0.0
2022-11-16 03:00:00-08:00,37.22,1035,98,4.0,320,70,Clouds,broken clouds,04n,0.0,0.0
2022-11-16 04:00:00-08:00,37.29,1035,98,1.99,231,50,Clouds,scattered clouds,03n,0.0,0.0
2022-11-16 05:00:00-08:00,36.99,1035,99,3.0,300,52,Clouds,broken clouds,04n,0.0,0.0
2022-11-16 06:00:00-08:00,36.75,1035,99,4.0,320,73,Clouds,broken clouds,04n,0.0,0.0
2022-11-16 07:00:00-08:00,36.28,1034,98,1.01,314,69,Clouds,broken clouds,04n,0.0,0.0
2022-11-16 08:00:00-08:00,36.34,1035,99,3.0,30,67,Clouds,broken clouds,04d,0.0,0.0
2022-11-16 09:00:00-08:00,37.26,1035,99,3.0,350,73,Clouds,broken clouds,04d,0.0,0.0
2022-11-16 10:00:00-08:00,37.24,1034,60,1.45,146,77,Clouds,broken clouds,04d,0.0,0.0
2022-11-16 11:00:00-08:00,44.74,1034,76,1.25,197,100,Clouds,overcast clouds,04d,0.0,0.0
2022-11-16 12:00:00-08:00,46.74,1033,78,1.39,214,100,Clouds,overcast clouds,04d,0.0,0.0
2022-11-16 13:00:00-08:00,40.24,1034,100,4.61,230,75,Mist,mist,50d,0.0,0.0
2022-11-16 14:00:00-08:00,44.98,1032,87,1.99,320,96,Clouds,overcast clouds,04d,0.0,0.0
2022-11-16 15:00:00-08:00,43.68,1031,90,1.99,279,96,Clouds,overcast clouds,04d,0.0,0.0
2022-11-16 16:00:00-08:00,42.31,1031,92,5.75,310,75,Clouds,broken clouds,04d,0.0,0.0
2022-11-16 17:00:00-08:00,40.77,1031,92,1.99,346,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-16 18:00:00-08:00,38.86,1031,94,6.91,310,75,Mist,mist,50n,0.0,0.0
2022-11-16 19:00:00-08:00,39.06,1030,93,1.97,328,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-16 20:00:00-08:00,38.95,1031,94,8.05,290,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-16 21:00:00-08:00,38.64,1030,93,1.01,238,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-16 22:00:00-08:00,38.44,1031,94,1.01,308,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-16 23:00:00-08:00,38.61,1031,96,6.91,320,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-17 00:00:00-08:00,38.37,1031,95,1.99,323,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-17 01:00:00-08:00,38.84,1031,96,5.99,290,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-17 02:00:00-08:00,39.31,1031,94,3.02,332,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-17 03:00:00-08:00,38.25,1032,90,3.44,30,20,Clouds,few clouds,02n,0.0,0.0
2022-11-17 04:00:00-08:00,38.17,1032,91,5.75,10,20,Mist,mist,50n,0.0,0.0
2022-11-17 05:00:00-08:00,39.54,1032,83,5.75,10,75,Fog,fog,50n,0.0,0.0
2022-11-17 06:00:00-08:00,39.38,1032,80,8.05,330,0,Clear,clear sky,01n,0.0,0.0
2022-11-17 07:00:00-08:00,40.01,1031,73,1.01,46,0,Clear,clear sky,01n,0.0,0.0
2022-11-17 08:00:00-08:00,42.03,1031,60,2.66,49,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 09:00:00-08:00,43.88,1032,60,4.0,313,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 10:00:00-08:00,48.06,1032,51,1.66,66,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 11:00:00-08:00,49.35,1033,51,4.0,220,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 12:00:00-08:00,51.62,1033,40,8.01,280,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 13:00:00-08:00,52.3,1032,42,5.01,313,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 14:00:00-08:00,51.13,1032,52,5.99,290,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 15:00:00-08:00,49.32,1033,56,8.99,310,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 16:00:00-08:00,47.1,1032,61,8.01,280,0,Clear,clear sky,01d,0.0,0.0
2022-11-17 17:00:00-08:00,42.48,1032,70,5.99,290,0,Clear,clear sky,01n,0.0,0.0
2022-11-17 18:00:00-08:00,41.18,1033,67,4.0,330,0,Clear,clear sky,01n,0.0,0.0
2022-11-17 19:00:00-08:00,38.53,1034,71,3.44,320,0,Clear,clear sky,01n,0.0,0.0
2022-11-17 20:00:00-08:00,38.08,1033,66,5.75,350,0,Clear,clear sky,01n,0.0,0.0
2022-11-17 21:00:00-08:00,37.81,1033,66,5.01,40,0,Clear,clear sky,01n,0.0,0.0
2022-11-17 22:00:00-08:00,36.84,1033,64,4.61,330,0,Clear,clear sky,01n,0.0,0.0
2022-11-17 23:00:00-08:00,35.92,1034,73,3.44,250,100,Fog,fog,50n,0.0,0.0
2022-11-18 00:00:00-08:00,34.79,1034,77,3.44,320,0,Fog,fog,50n,0.0,0.0
2022-11-18 01:00:00-08:00,34.07,1020,79,0.0,0,100,Fog,fog,50n,0.0,0.0
2022-11-18 02:00:00-08:00,34.09,1034,75,5.75,100,40,Mist,mist,50n,0.0,0.0
2022-11-18 03:00:00-08:00,33.13,1034,78,6.91,80,20,Mist,mist,50n,0.0,0.0
2022-11-18 04:00:00-08:00,32.5,1033,81,3.44,90,100,Fog,fog,50n,0.0,0.0
2022-11-18 05:00:00-08:00,31.78,1033,82,4.61,100,40,Mist,mist,50n,0.0,0.0
2022-11-18 06:00:00-08:00,31.12,1034,82,4.61,120,20,Fog,fog,50n,0.0,0.0
2022-11-18 07:00:00-08:00,30.97,1033,79,1.88,61,6,Clear,clear sky,01n,0.0,0.0
2022-11-18 08:00:00-08:00,30.7,1034,83,0.0,0,20,Fog,fog,50d,0.0,0.0
2022-11-18 09:00:00-08:00,35.83,1033,76,1.99,88,6,Clear,clear sky,01d,0.0,0.0
2022-11-18 10:00:00-08:00,39.87,1033,67,1.01,103,5,Clear,clear sky,01d,0.0,0.0
2022-11-18 11:00:00-08:00,42.13,1033,62,1.01,58,8,Clear,clear sky,01d,0.0,0.0
2022-11-18 12:00:00-08:00,44.02,1032,57,3.0,168,6,Clear,clear sky,01d,0.0,0.0
2022-11-18 13:00:00-08:00,45.34,1031,55,5.01,284,5,Clear,clear sky,01d,0.0,0.0
2022-11-18 14:00:00-08:00,45.99,1031,56,5.01,270,5,Clear,clear sky,01d,0.0,0.0
2022-11-18 15:00:00-08:00,45.09,1030,59,8.01,280,5,Clear,clear sky,01d,0.0,0.0
2022-11-18 16:00:00-08:00,42.64,1030,71,4.0,290,5,Clear,clear sky,01d,0.0,0.0
2022-11-18 17:00:00-08:00,39.52,1030,77,3.0,300,21,Clouds,few clouds,02n,0.0,0.0
2022-11-18 18:00:00-08:00,36.7,1029,81,1.01,261,32,Clouds,scattered clouds,03n,0.0,0.0
2022-11-18 19:00:00-08:00,35.44,1029,83,2.46,14,28,Clouds,scattered clouds,03n,0.0,0.0
2022-11-18 20:00:00-08:00,34.56,1029,83,2.53,15,29,Clouds,scattered clouds,03n,0.0,0.0
2022-11-18 21:00:00-08:00,34.57,1029,79,2.3,3,29,Clouds,scattered clouds,03n,0.0,0.0
2022-11-18 22:00:00-08:00,33.12,1029,80,2.35,344,27,Clouds,scattered clouds,03n,0.0,0.0
2022-11-18 23:00:00-08:00,33.19,1029,81,2.21,351,9,Clear,clear sky,01n,0.0,0.0
2022-11-19 00:00:00-08:00,33.04,1029,80,1.68,7,9,Clear,clear sky,01n,0.0,0.0
2022-11-19 01:00:00-08:00,32.4,1029,83,1.48,9,9,Clear,clear sky,01n,0.0,0.0
2022-11-19 02:00:00-08:00,31.96,1028,84,1.61,44,9,Clear,clear sky,01n,0.0,0.0
2022-11-19 03:00:00-08:00,31.69,1028,85,1.57,69,10,Clear,clear sky,01n,0.0,0.0
2022-11-19 04:00:00-08:00,31.53,1028,87,1.99,81,14,Clouds,few clouds,02n,0.0,0.0
2022-11-19 05:00:00-08:00,31.01,1027,86,1.05,35,68,Clouds,broken clouds,04n,0.0,0.0
2022-11-19 06:00:00-08:00,30.97,1027,88,0.98,8,60,Clouds,broken clouds,04n,0.0,0.0
2022-11-19 07:00:00-08:00,30.54,1026,88,1.3,332,64,Clouds,broken clouds,04n,0.0,0.0
2022-11-19 08:00:00-08:00,31.28,1026,86,1.19,358,61,Clouds,broken clouds,04d,0.0,0.0
2022-11-19 09:00:00-08:00,35.13,1027,84,1.12,284,59,Clouds,broken clouds,04d,0.0,0.0
2022-11-19 10:00:00-08:00,40.26,1026,71,1.99,176,59,Clouds,broken clouds,04d,0.0,0.0
2022-11-19 11:00:00-08:00,41.32,1026,66,3.0,224,23,Clouds,few clouds,02d,0.0,0.0
2022-11-19 12:00:00-08:00,43.81,1026,62,4.0,291,44,Clouds,scattered clouds,03d,0.0,0.0
2022-11-19 13:00:00-08:00,44.67,1025,63,5.01,308,68,Clouds,broken clouds,04d,0.0,0.0
2022-11-19 14:00:00-08:00,44.38,1024,66,5.01,255,69,Clouds,broken clouds,04d,0.0,0.0
2022-11-19 15:00:00-08:00,43.83,1024,69,8.01,300,75,Clouds,broken clouds,04d,0.0,0.0
2022-11-19 16:00:00-08:00,41.16,1024,76,5.99,290,78,Clouds,broken clouds,04d,0.0,0.0
2022-11-19 17:00:00-08:00,37.63,1024,83,3.87,323,89,Clouds,overcast clouds,04n,0.0,0.0
2022-11-19 18:00:00-08:00,36.79,1024,85,4.07,311,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-19 19:00:00-08:00,35.96,1024,86,3.24,332,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-19 20:00:00-08:00,34.79,1024,88,1.97,46,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-19 21:00:00-08:00,34.56,1024,88,1.86,77,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-19 22:00:00-08:00,33.96,1025,88,2.06,95,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-19 23:00:00-08:00,35.02,1024,87,1.95,100,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 00:00:00-08:00,35.08,1024,85,1.01,121,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 01:00:00-08:00,35.15,1025,86,3.4,88,95,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 02:00:00-08:00,34.39,1025,85,3.62,90,93,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 03:00:00-08:00,33.84,1025,86,4.16,90,98,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 04:00:00-08:00,33.3,1025,85,4.36,90,94,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 05:00:00-08:00,33.37,1025,84,3.87,80,25,Clouds,scattered clouds,03n,0.0,0.0
2022-11-20 06:00:00-08:00,33.75,1025,82,3.83,77,23,Clouds,few clouds,02n,0.0,0.0
2022-11-20 07:00:00-08:00,33.06,1025,82,4.43,79,23,Clouds,few clouds,02n,0.0,0.0
2022-11-20 08:00:00-08:00,33.64,1026,82,4.36,81,23,Clouds,few clouds,02d,0.0,0.0
2022-11-20 09:00:00-08:00,36.43,1026,81,1.99,94,24,Clouds,few clouds,02d,0.0,0.0
2022-11-20 10:00:00-08:00,39.02,1026,78,4.27,103,32,Clouds,scattered clouds,03d,0.0,0.0
2022-11-20 11:00:00-08:00,40.6,1026,75,1.01,236,95,Clouds,overcast clouds,04d,0.0,0.0
2022-11-20 12:00:00-08:00,42.26,1026,74,1.99,325,96,Clouds,overcast clouds,04d,0.0,0.0
2022-11-20 13:00:00-08:00,44.24,1025,67,4.0,306,91,Clouds,overcast clouds,04d,0.0,0.0
2022-11-20 14:00:00-08:00,44.42,1025,65,3.0,302,91,Clouds,overcast clouds,04d,0.0,0.0
2022-11-20 15:00:00-08:00,44.62,1025,66,3.0,120,93,Clouds,overcast clouds,04d,0.0,0.0
2022-11-20 16:00:00-08:00,43.23,1025,71,3.0,280,94,Clouds,overcast clouds,04d,0.0,0.0
2022-11-20 17:00:00-08:00,41.05,1025,76,5.01,290,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 18:00:00-08:00,40.8,1025,76,1.01,237,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 19:00:00-08:00,40.73,1025,77,1.01,311,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 20:00:00-08:00,41.31,1025,78,5.01,310,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 21:00:00-08:00,41.2,1025,83,13.8,290,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 22:00:00-08:00,41.2,1026,83,11.99,290,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-20 23:00:00-08:00,40.51,1026,89,10.0,300,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-21 00:00:00-08:00,40.75,1026,89,8.05,70,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-21 01:00:00-08:00,40.33,1025,91,5.99,70,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-21 02:00:00-08:00,40.15,1026,92,4.0,320,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-21 03:00:00-08:00,39.43,1025,91,5.01,140,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-21 04:00:00-08:00,39.63,1025,89,1.99,91,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-21 05:00:00-08:00,38.88,1025,91,1.01,91,55,Clouds,broken clouds,04n,0.0,0.0
2022-11-21 06:00:00-08:00,38.66,1025,91,3.0,307,60,Clouds,broken clouds,04n,0.0,0.0
2022-11-21 07:00:00-08:00,39.31,1025,91,3.0,157,65,Clouds,broken clouds,04n,0.0,0.0
2022-11-21 08:00:00-08:00,39.58,1025,92,4.0,120,74,Clouds,broken clouds,04d,0.0,0.0
2022-11-21 09:00:00-08:00,41.11,1025,86,0.83,20,75,Clouds,broken clouds,04d,0.0,0.0
2022-11-21 10:00:00-08:00,43.68,1025,82,3.0,150,64,Clouds,broken clouds,04d,0.0,0.0
2022-11-21 11:00:00-08:00,45.54,1025,76,1.99,273,86,Clouds,overcast clouds,04d,0.0,0.0
2022-11-21 12:00:00-08:00,46.89,1024,74,3.0,142,93,Clouds,overcast clouds,04d,0.0,0.0
2022-11-21 13:00:00-08:00,47.34,1024,74,5.01,280,95,Clouds,overcast clouds,04d,0.0,0.0
2022-11-21 14:00:00-08:00,47.91,1023,73,4.61,200,100,Clouds,overcast clouds,04d,0.0,0.0
2022-11-21 15:00:00-08:00,47.64,1023,74,4.61,210,100,Clouds,overcast clouds,04d,0.0,0.0
2022-11-21 16:00:00-08:00,46.38,1022,82,4.0,250,96,Clouds,overcast clouds,04d,0.0,0.0
2022-11-21 17:00:00-08:00,45.41,1022,84,3.0,96,100,Clouds,overcast clouds,04n,0.0,0.0
2022-11-21 18:00:00-08:00,45.1,1021,85,3.0,220,100,Clouds,overcast clouds,04n,0.0,0.0
